title,item_id,rate,content,sentiment
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Me pareció un excelente producto.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,"Excelente , muy conforme, cumplió con todas mis expectativas, la batería dura mucho, me avisa las notificaciones todo. Recomendable.",Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,4,"Muy bueno, mí hijo feliz.",Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Muy buen producto.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,"Al fin la pego con la compra de un smartwatch. La verdad que es muy completo, se puede configurar fácilmente y la batería dura un montón. Vale la pena nitcom14.
No gasten en la hidrogel para la pantalla. Malísima.",Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Muy buen producto. Realmente muy buena duración de la batería.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Hermoso. Lo compré para mí hija en un momento muy delicado y me respondió a la perfección. Impecable!!! lo re contra recomiendo.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Excelente dispositivo. Cómodo y fácil de entender.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,"Impresionante, muy recomendable.",Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,4,Muy fácil de usar!!.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,"Muy fácil configurarlo. Dos semanas de uso, hasta ahora excelente. 👌🏻.
No probé si resiste agua.",Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Buen producto. La duración de la batería es comparable a lo que es un teléfono móvil. No sorprende por durar mucho ni poco. Normal. Buena compra.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Excelente relación precio-calidad!.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Excelente relación precio calidad.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,4,Es el primer reloj de ese tipo que tengo. Me pareció muy bueno. La batería dura 2 días más o menos.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,4,,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,"Lo amooo fue mi mejor auto regalo. La batería me dura 6 días! el cargador esta genial.
La malla metálica es un golaso es cancherisimo.",Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,"Muy bueno la verdad, estoy satisfecho con la compra, tiene buena batería es cómodo y muy buena conexión con el cel no se corta la señal.",Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Muy lindo. Dura la batería de 3 a 4 días depende del uso por las app. Fácil de conectar al teléfono. Y de buscar el dispositivos también.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,4,"El que compre. Yo vino. Con una malla metálica estilo milanés, tenía mis dudas con el tema del software, pero realmente más allá de que no sea android puro, se la banca. Tiene muchas. Muchas opciones de uso, y la batería desde que lo compre no volví a cargarlo. La verdad que estoy conforme. No es gran cosa, es un genérico chino con marca de acá, pero está bien. Para salir de otras marcas que son como una cápsula. Recomendado. Al 75% por ahora. Ja.",Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Muy conforme.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Muy buen producto.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Excelente! precio - calidad. Ofrece una buena experiencia con sus funciones.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Muy bueno.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,"Excelente producto, compraría de nuevo otro para regalarle a mi madre ,la batería dura más de lo normal, sus fondos de pantalla muy lindos e incluso puedes personalizarlos,estoy muy contenta con mi compra.",Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,4,Lo único que le falta para que sea perfecto es gps.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Me encanto excelente. Lo amo.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,A mí me dura más de 10 días la batería. Se conecta bien. Excelente precio calidad.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,4,La verdad muy conforme con mí smartwatch. Muy lindo todo. Le pongo 4 estrellas porq todavía no lo probé en agua. 👌🏻😌.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Moy bueno.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,4,Muy buenos.,Positive
Smartwatch Sumergible Negro Nictom Nt14 Malla Metal Reloj Inteligente Dos Mallas,MLA1377420901,5,Hermoso el reloj.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,4,"Lo compré para mi hijo adolescente y me parece justo lo que buscaba como para él, lo suficientemente rápido y con espacio de almacenamiento para el precio que tiene. Teniendo en cuenta precio-calidad fue una excelente compra.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"La verdad que superó mis expectativas, hace poquito días que lo uso, hasta ahora todo más que bien. Lo describiría como bueno, bonito y barato! justo lo que necesitaba. Me encantó.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"Me gusta el diseño y las funciones que trae, en relación al precio y utilidad, me parece justo.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"Es la primera vez que tengo un celular de esta marca, y la verdad es mejor de lo que esperaba.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Es un teléfono bastante aceptable. Es rápido tiene una buena memoria pero bueno para mí gusto la pantalla ya es vieja y la cámara muy mala pero bueno si uno quiere un teléfono que funcione bien y a muy bajo costo este celular es una muy buena opción.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Muy bueno me encanto no le tenia fe pero es muy bueno.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,4,"Una falla, se tilda con el sensor de luz y tenés que reiniciar para vuelva a responder.
De noche sin claridad es un dolor de huebos.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"La cámara es como los celulares de hace 10 años, muy feas imágenes.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Excelente producto en comparación precio/calidad.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"Excelente producto, super recomendable. Muy buena calidad en fotos.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"Muy lindo celular práctico cómodo el tamaño perfecto para mi mano con un peso acordé.
En cuanto al funcionamiento re bien. Mejor que otras marcas famosas.
Muy conforme con el producto.
La batería dura menos que xiaomi mi antiguo celu.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Excelente 10pts.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Gran celular muy recomenadble.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,4,"Muy conforme, volvería a comprarlo!!!.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Excelente.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Excelente.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Muy buen teléfono.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Funciona muy bien es un 4 núcleos 128 g memoria perfecto saludos.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"Ess un excelente celular y mmejor del que me robaron, que era muy bueno y ya llevaba mas de 8 años. Este es mucho mejor. Mas memoria, mas app.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Me resultó práctico para la aplicación del taxi de mi marido.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,4,Precio y calidad justa.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"Muy buen producto, muy feliz.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Muy lindo celular.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,De 10! lo recomiendo.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Funciona.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Muy buen celular lo compre para mi hija y funciona muy bien no se traba la batería dura según el uso pero bastante. Bien.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,4,Maso.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Buena calidad muy rápido el sistema operativo buena calidad de fotos video.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,4,"Mi producto muy bueno,excelente calidad!!.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,4,"Hola, conforme.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Brillo y nitidez de imagen fabulosa.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Todo de diez por el momento 😃.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"Muy buen producto, compré dos al precio de uno, por el cybermonday, 128gb excelente, no se pone lento en ningún momento, muy recomendable!!!.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"El equipo es bueno , la carga es lenta, y tiene súper devil la parte tracera si se golpea sin funda estalla como un vidrio.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,4,"No se puede sacar bien la ranura para poner el chip, el sistema operativo muy básico. Lo demás bien.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,4,"La verdad me dejo muy conforme, era lo que esperaba, es rapido para abrir aplicaciones y saca lindas foto en cuanto a su calidad, precio calidad muy bien.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"Muy lindo celular.
Es bastar comodo y espero que siga funcionando excelentemente.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Relación precio calidad excelente.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"Muy buen producto con un mas que accesible precio. Recién termino de configurarlo e instalarle las apps básicas y muestra buena velocidad de instalación y ejecución. Un equipo muy superior a las primeras marcas en su rango de precio, así que recomendadisimo!!!.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Aunque no es un celular de primera marca. Supero mis espectativas.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,4,"Lo compré por urgencia. Por el precio está bien en relación a la capacidad de almacenamiento, memoria ram y tamaño. La pantalla tiene un bug y se pone oscura aleatoriamente, y hay que reiniciarlo. Después, no tiene grandes cosas pero su fuerte es el precio. Fin del comunicado. Res non verba.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,"Un excelente equipo para uso moderado en cuanto a exigencias pero muy rendidor en el uso normal de redes, apps livianas etc. Todo funciona bien.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,4,"Le comento que el cable de carga del celular, vino dañado. Es el conector lado teléfono. El cargador funciona bien. Cambie el cable por uno de otra marca y recién pude cargar el teléfono.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,El sonido se va de repente tengo q reiniciar para q vuelva.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Para el precio más que conformé.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Muy bueno.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,4,"Para los que no tenemos un mango es excelente.
Cumple todas las funciones a la perfección, también lo probé con un juego 🤙.",Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Excelente todo desde ya muchas gracias.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Por el precio es una muy buena eleccion.,Positive
Quantum Q20 128gb 4gb Dual Sim Color Azul,MLA1166155217,5,Muy bueno.,Positive
Zte Blade A33 Plus 32 Gb  Space Gray 2 Gb Ram,MLA1704857340,5,Bueno.,Positive
Zte Blade A33 Plus 32 Gb  Space Gray 2 Gb Ram,MLA1704857340,5,Excelente.,Positive
Zte Blade A33 Plus 32 Gb  Space Gray 2 Gb Ram,MLA1704857340,5,"Es malisimo pero esta a un precio excelente.
Muy satisfecho con la compra. Era lo que esperaba y necesitaba.",Positive
Zte Blade A33 Plus 32 Gb  Space Gray 2 Gb Ram,MLA1704857340,5,Excelente producto.,Positive
Zte Blade A33 Plus 32 Gb  Space Gray 2 Gb Ram,MLA1704857340,5,Buenísimo.,Positive
Zte Blade A33 Plus 32 Gb  Space Gray 2 Gb Ram,MLA1704857340,3,"En relación al precio está bien, pero vino defectuosa la batería que no dura su carga, además el equipo se calienta.",Negative
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,4,"En mi iphone 13 pro carga 1. 5% por minuto, es muy rápido comparado al normal. Lo único es que queda medio caliente tras la carga provocando que baje mas rápido la condición de batería.
Ta bueno igual.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Es el cargador original, muy costoso en comparación con el mismo cargador comprado en otros países, pero es lo unico que se consigue original en argetina. No se calienta, carga bastante rapido, de 0 a 60% lo hace en media hora, despues se pone mas lerdo y puede demorar hasta 2 horas en llegar a 100%.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Excelente producto, calidad apple, calidad asegurada.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,100% original.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Es %100 original y anda muy bien. Lo recomiendo.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Lo mejor para mi bb.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Carga muy rápido y es original. Siempre lo original funciona mejor. Recomendable.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Impecable producto. Se nota que es original. Carga la batería en una hora , un lujo.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Las cosas como son!! tenes que tener este cargador, es espectacular lo original es original. Nada que ver a las copias baratas. De paso te quedas tranquilo que funciona acorde al equipo.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Me sorprendió y asustó la velocidad con la que cargó jajajaja 10/10.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Es original, te lo deja con carga completa en una hora y pico, de 10!.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Excelente calidad.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Original. Está bueno que sea de patas oblicuas que son las que usamos en el país. Y no las que importan que tienen las patas chatas.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Muy bueno.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,El producto es original. Cumplió todas mis expectativas.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Muy bueno, carga mi iphone x del 20% al 100% en 45min, compren en lugares oficiales, como macstation.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Excelente producto! original. Es un gasto necesario para cuidar la batería de tu iphone, inviertan en productos originales.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Muy eficiente y práctico.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Exelente.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Excelente producto.
Funciona a la perfección.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Es caro pero es original sin dudas.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Genial es apple por lo tanto es calidad. Es caro, pero la vida útil de la batería se alarga.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Es excelente lo rápido que carga y la batería dura mucho más, lo recomiendo.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"100% original, compren en negocios autorizados y a cuidar los equipos!.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Original 100%. Cargador rápido nada más que decir. Cumple su función de carga rápida para el iphone.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Producto de primera calidad. Entiendo original 100%. Carga total en una hora.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Funciona bien. Es lo esperado.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Impecable, no sean ratas y compren uno una sola vez y se olvidan.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Todo ik.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,El producto es tal cual el que necesitaba.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,Era el q buscaba.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"El producto es el ""original"". Lo que buscaba.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"El cargador es original, funciona muy bien como deberia ser.",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,100 por ciento original.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,De 10!.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,100 % original. Excelente.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,El cargador funciona ok.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Tengo un iphone 15 y carga extremadamente rapido, es original :).",Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,El producto que esperaba y súper rápido!!.,Positive
Cargador Fast Apple Original  iPhone 13 13 Pro Max Usb-c 20w Color Blanco - Distribuidor Autorizado,MLA1636442398,5,"Súper contenta, es original y carga rapidísimo (en 40 minutos el celu al 100%).",Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,4,Es ideal para personas mayores que no saben usar teléfonos inteligentes. Se lo regalé a mi mamá que es bastante mayor y le sirve para estar comunicada.,Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,5,,Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,5,Cumple con todas las expectativas funciona a la perfección.,Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,5,Tiene señal dónde ningún celu de alta gama no funciona. Ideal pesca el lugares muy alejados de la civilización. Si contratas un abono sin internet pagas menos que un litro de leche con llamadas ilimitadas. Un lujo.,Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,5,Todo bien muy lindo celu gracias.,Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,4,El producto es bueno. Lo único que no trae ningún manual el desbloqueo no es solo como indica la pantalla que es apretando ( *). Hay que apretar (*) y (-) el de la izquierda y ahí recién se desbloquea. La bateria dura bastante.,Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,5,"Muy buen teléfono básico, se lo compramos a mi abuela, está muy conforme.",Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,5,Excelente telefonito para lo q es comprado.,Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,4,Más no puedo describir porque no lo use todavía lo compré para una persona adulta pero para mi punto de vista se ve un buen producto hasta ahora conforme en todas mis compras.,Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,5,Es todo lo que esperaba ! cumple su funcion ! llamar y mandar mensajes.,Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,5,Excelente para lo que necesitaba. Llamadas y mensajes.,Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,4,Muy bueno!!.,Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,5,"Todavía no lo usamos , esperamos q ande súper bien.",Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,5,Me parece bueno por precio calidad.,Positive
Kanji Fon Dual Sim 32 Mb  Rojo 32 Mb Ram,MLA1400348627,1,Hola compré este celular para mi abuelo y se lo compre xq se podía poner cualquier compañía y ahora se le acaba de yr la señal xq quedó solamente para movistar y personal y lo q más me interesaba era q fuera liberado y la verdad era muy lindo celular.,Negative
Pixpro L1 Pro 5.7  16gb Gris 2 Gb Ram,MLA1414189379,5,"Es ideal para adultos mayores o niños que lleven a la escuela para saber por donde andan y demás. Para whats app y llamar. Lo que noté es que si usas you tube una hora, se calienta muchisima la batería. No se puede bajar muchas app. Para lo básico es recomendable.",Positive
Tcl 40 Nxtpaper 256 Gb Azul 8 Gb Ram,MLA1602987854,4,"Es un buen teléfono, aunque nada que ver con el moto edge 30 neo que le di a mí mujer cuando me compré este. Tiene un clásico problema en todos los tcl que he visto y es que la pantalla ""se arrastra"", la respuesta de la misma no es buena, lo que hace que el funcionamiento no se sienta todo lo fluido que debería para las características de este teléfono. Por lo demás, buena duración de batería, cámara excelente, gran velocidad para la apertura de apps. Y la pantalla mate, un sueño. Si solucionaran alguna vez este tema de las pantallas ""lentas"" o con poca respuesta, tcl competiría en las grandes ligas.",Positive
Tcl 40 Nxtpaper 256 Gb Azul 8 Gb Ram,MLA1602987854,5,Más que satisfecho. La pantalla es lo mejor. Completamente opaca y al activar nxtpaper simula muy bien una pantalla de tinta.,Positive
Tcl 40 Nxtpaper 256 Gb Azul 8 Gb Ram,MLA1602987854,5,"Excelente celular, el espacio es generoso, la ram lo hace rápido y fluido, lo único que no es perfecto es la cámara pero es buena, el color me encanto, lo único difícil es encontrar funda.
Lo mejor de este celular es que carga en menos de una hora y el nfc sirve una bandaaaa.",Positive
Tcl 40 Nxtpaper 256 Gb Azul 8 Gb Ram,MLA1602987854,5,Muy bueno excelente linda muy buenas las funciones burn almacenamiento cámara y rápido muy conforme.,Positive
Tcl 40 Nxtpaper 256 Gb Azul 8 Gb Ram,MLA1602987854,5,Muy buen producto.,Positive
Tcl 40 Nxtpaper 256 Gb Azul 8 Gb Ram,MLA1602987854,5,Por ahora todo muy bien.,Positive
Tcl 40 Nxtpaper 256 Gb Azul 8 Gb Ram,MLA1602987854,4,"Responde a las necesidades de uso, buena memoria ram 8+8 ,excelente camara ,lo malo lector de huellas al costado ,es incomodo. Lo recomiendo gama intermedia.",Positive
Tcl 40 Nxtpaper 256 Gb Azul 8 Gb Ram,MLA1602987854,5,Muy bueno.,Positive
Tcl 40 Nxtpaper 256 Gb Azul 8 Gb Ram,MLA1602987854,5,Excelente producto!!!! muy recomendable!!.,Positive
Tcl 40 Nxtpaper 256 Gb Azul 8 Gb Ram,MLA1602987854,5,Excelente producto y muy buena calidad.,Positive
